Date,TotalVolume,region,longitude,latitude
9/24/17,7918.96,Indianapolis,39.7683331,-86.1583502
9/24/17,5040.98,Jacksonville,30.3321838,-81.655651
9/24/17,5491.29,Las Vegas,36.1662859,-115.149225
9/24/17,73696.3,Los Angeles,34.0536834,-118.2427669
9/24/17,4156.59,Louisville,38.2542376,-85.759407
9/24/17,2978.57,Miami Ft Lauderdale,26.0917308,-80.1359398
9/24/17,176556.11,Midsouth,NaN,NaN 
9/24/17,8917.5,Nashville,36.1622296,-86.7743531
9/24/17,6852.14,New Orleans,29.9499323,-90.0701156
9/24/17,70365.19,New York,40.7308619,-73.9871558
9/24/17,255258.55,Northeast,NaN,NaN 
9/24/17,16661.59,Northern New England,NaN,NaN 
9/24/17,7564.56,Orlando,28.5421097,-81.3790388
9/24/17,34499.29,Philadelphia,39.9524152,-75.1635755
9/24/17,12410.32,Phoenix Tucson,32.1706314,-110.8767957
9/24/17,11807.12,Pittsburgh,40.4416941,-79.9900861
9/24/17,49093.24,Plains,NaN,NaN 
9/24/17,13513.91,Portland,45.5202471,-122.6741949
9/24/17,14971.31,Raleigh Greensboro,36.080299,-79.758384
9/24/17,14075.51,Richmond Norfolk,37.5675205,-77.4674126
9/24/17,7802.86,Roanoke,37.274532,-79.96020968
9/24/17,7344.32,Sacramento,38.5815719,-121.4943996
9/24/17,14173.82,San Diego,32.7174209,-117.1627714
9/24/17,19095.21,San Francisco,37.7647993,-122.4629897
9/24/17,23238.29,Seattle,47.6038321,-122.3300624
9/24/17,14716.18,South Carolina,33.6874388,-80.4363743
9/24/17,124121.46,SouthCentral,NaN,NaN 
9/24/17,90946.17,Southeast,NaN,NaN 
9/24/17,2417.55,Spokane,47.6579425,-117.4212265
9/24/17,2935.97,St Louis,38.6272733,-90.1978889
9/24/17,6416.81,Syracuse,43.0481221,-76.1474244
9/24/17,4633.29,Tampa,27.9477595,-82.458444
9/24/17,1125443.38,TotalUS,NaN,NaN 
9/24/17,111321.19,West,NaN,NaN 
9/24/17,9528.64,West Texas New Mexico,26.2711968,-98.3266103
10/1/17,71205.11,Albany,42.6511674,-73.754968
10/1/17,421235.13,Atlanta,33.7490987,-84.3901849
10/1/17,705451.5,Baltimore Washington,39.2908816,-76.610759
10/1/17,58602.78,Boise,43.61656,-116.200835
10/1/17,482271.83,Boston,42.3602534,-71.0582912
10/1/17,96291.55,Buffalo Rochester,43.1519085,-77.659047
10/1/17,3870633.16,California,36.7014631,-118.7559974
10/1/17,180280.25,Charlotte,35.2270869,-80.8431268
10/1/17,537708.81,Chicago,41.8755616,-87.6244212
10/1/17,183683.68,Cincinnati Dayton,39.1099604,-84.537681
10/1/17,118344.44,Columbus,39.9622601,-83.0007065
10/1/17,893387.5,Dallas Fort Worth,32.58958,-96.9697268
10/1/17,605234.66,Denver,39.7391428,-104.984696
10/1/17,215840.47,Detroit,42.3315509,-83.0466403
10/1/17,97411.58,Grand Rapids,42.9632405,-85.6678639
10/1/17,2289168.77,GreatLakes,NaN,NaN 
10/1/17,213952.02,Harrisburg Scranton,41.4086874,-75.6621294
10/1/17,250057.54,Hartford Springfield,42.1184111,-72.8573671
10/1/17,991939.31,Houston,29.7589382,-95.3676974
10/1/17,128999.95,Indianapolis,39.7683331,-86.1583502
10/1/17,128592.98,Jacksonville,30.3321838,-81.655651
10/1/17,189529.26,Las Vegas,36.1662859,-115.149225
10/1/17,1697028.59,Los Angeles,34.0536834,-118.2427669
10/1/17,62180.5,Louisville,38.2542376,-85.759407
10/1/17,399836.65,Miami Ft Lauderdale,26.0917308,-80.1359398
10/1/17,2443800.39,Midsouth,NaN,NaN 
10/1/17,154956.62,Nashville,36.1622296,-86.7743531
10/1/17,227535.41,New Orleans,29.9499323,-90.0701156
10/1/17,1201890.84,New York,40.7308619,-73.9871558
10/1/17,3438536.39,Northeast,NaN,NaN 
10/1/17,290521.98,Northern New England,NaN,NaN 
10/1/17,262601.79,Orlando,28.5421097,-81.3790388
10/1/17,389987.92,Philadelphia,39.9524152,-75.1635755
10/1/17,666472.86,Phoenix Tucson,32.1706314,-110.8767957
10/1/17,105766.89,Pittsburgh,40.4416941,-79.9900861
10/1/17,1309590.39,Plains,NaN,NaN 
10/1/17,362296.15,Portland,45.5202471,-122.6741949
10/1/17,249920.93,Raleigh Greensboro,36.080299,-79.758384
10/1/17,205642.56,Richmond Norfolk,37.5675205,-77.4674126
10/1/17,112518.2,Roanoke,37.274532,-79.96020968
10/1/17,318071.39,Sacramento,38.5815719,-121.4943996
10/1/17,321740.77,San Diego,32.7174209,-117.1627714
10/1/17,660452.07,San Francisco,37.7647993,-122.4629897
10/1/17,363941.68,Seattle,47.6038321,-122.3300624
10/1/17,296183.33,South Carolina,33.6874388,-80.4363743
10/1/17,4488892.01,SouthCentral,NaN,NaN 
10/1/17,2755546.6,Southeast,NaN,NaN 
10/1/17,55420.33,Spokane,47.6579425,-117.4212265
10/1/17,129576.56,St Louis,38.6272733,-90.1978889
10/1/17,47034.13,Syracuse,43.0481221,-76.1474244
10/1/17,298663.48,Tampa,27.9477595,-82.458444
10/1/17,24610645.21,TotalUS,NaN,NaN 
10/1/17,4014477.31,West,NaN,NaN 
10/1/17,598455.99,West Texas New Mexico,26.2711968,-98.3266103
10/1/17,3423.95,Albany,42.6511674,-73.754968
10/1/17,13557.58,Atlanta,33.7490987,-84.3901849
10/1/17,48973.13,Baltimore Washington,39.2908816,-76.610759
10/1/17,1373.11,Boise,43.61656,-116.200835
10/1/17,26718.67,Boston,42.3602534,-71.0582912
10/1/17,11486.81,Buffalo Rochester,43.1519085,-77.659047
10/1/17,132771.77,California,36.7014631,-118.7559974
10/1/17,8276.33,Charlotte,35.2270869,-80.8431268
10/1/17,31903.97,Chicago,41.8755616,-87.6244212
10/1/17,12767.55,Cincinnati Dayton,39.1099604,-84.537681
10/1/17,9352.24,Columbus,39.9622601,-83.0007065
10/1/17,21220.62,Dallas Fort Worth,32.58958,-96.9697268
10/1/17,10632.88,Denver,39.7391428,-104.984696
10/1/17,21753.6,Detroit,42.3315509,-83.0466403
10/1/17,12551.82,Grand Rapids,42.9632405,-85.6678639
10/1/17,180253.26,GreatLakes,NaN,NaN 
10/1/17,22744.08,Harrisburg Scranton,41.4086874,-75.6621294
10/1/17,13827.7,Hartford Springfield,42.1184111,-72.8573671
10/1/17,23587.7,Houston,29.7589382,-95.3676974
10/1/17,7780.31,Indianapolis,39.7683331,-86.1583502
10/1/17,2819.87,Jacksonville,30.3321838,-81.655651
10/1/17,5291.89,Las Vegas,36.1662859,-115.149225
10/1/17,65405.61,Los Angeles,34.0536834,-118.2427669
10/1/17,3102.3,Louisville,38.2542376,-85.759407
10/1/17,2975.53,Miami Ft Lauderdale,26.0917308,-80.1359398
10/1/17,149030.87,Midsouth,NaN,NaN 
10/1/17,8229.65,Nashville,36.1622296,-86.7743531
10/1/17,3769.02,New Orleans,29.9499323,-90.0701156
10/1/17,63623.43,New York,40.7308619,-73.9871558
10/1/17,236097.14,Northeast,NaN,NaN 
10/1/17,18317.19,Northern New England,NaN,NaN 
10/1/17,8517.29,Orlando,28.5421097,-81.3790388
10/1/17,32035.84,Philadelphia,39.9524152,-75.1635755
10/1/17,11071.7,Phoenix Tucson,32.1706314,-110.8767957
10/1/17,11819.12,Pittsburgh,40.4416941,-79.9900861
10/1/17,60186.09,Plains,NaN,NaN 
10/1/17,16126.21,Portland,45.5202471,-122.6741949
10/1/17,10741.93,Raleigh Greensboro,36.080299,-79.758384
10/1/17,14274.34,Richmond Norfolk,37.5675205,-77.4674126
10/1/17,7771.43,Roanoke,37.274532,-79.96020968
10/1/17,7334.65,Sacramento,38.5815719,-121.4943996
10/1/17,13509.43,San Diego,32.7174209,-117.1627714
10/1/17,22703.05,San Francisco,37.7647993,-122.4629897
10/1/17,25718.23,Seattle,47.6038321,-122.3300624
10/1/17,12921.65,South Carolina,33.6874388,-80.4363743
10/1/17,107773.96,SouthCentral,NaN,NaN 
10/1/17,83783.04,Southeast,NaN,NaN 
10/1/17,2413.84,Spokane,47.6579425,-117.4212265
10/1/17,6583.11,St Louis,38.6272733,-90.1978889
10/1/17,6358.44,Syracuse,43.0481221,-76.1474244
10/1/17,7152.31,Tampa,27.9477595,-82.458444
10/1/17,1072521.35,TotalUS,NaN,NaN 
10/1/17,122625.26,West,NaN,NaN 
10/1/17,8873.32,West Texas New Mexico,26.2711968,-98.3266103
10/8/17,55368.61,Albany,42.6511674,-73.754968
10/8/17,411520.44,Atlanta,33.7490987,-84.3901849
10/8/17,598836.97,Baltimore Washington,39.2908816,-76.610759
10/8/17,56087.36,Boise,43.61656,-116.200835
10/8/17,451608.73,Boston,42.3602534,-71.0582912
10/8/17,102625.05,Buffalo Rochester,43.1519085,-77.659047
10/8/17,4151444.41,California,36.7014631,-118.7559974
10/8/17,178991.71,Charlotte,35.2270869,-80.8431268
10/8/17,516320.59,Chicago,41.8755616,-87.6244212
10/8/17,170365.8,Cincinnati Dayton,39.1099604,-84.537681
10/8/17,103123.48,Columbus,39.9622601,-83.0007065
10/8/17,919708.71,Dallas Fort Worth,32.58958,-96.9697268
10/8/17,537932.73,Denver,39.7391428,-104.984696
10/8/17,208300.17,Detroit,42.3315509,-83.0466403
10/8/17,86753.64,Grand Rapids,42.9632405,-85.6678639
10/8/17,2063573.51,GreatLakes,NaN,NaN 
10/8/17,164699.75,Harrisburg Scranton,41.4086874,-75.6621294
10/8/17,217988.15,Hartford Springfield,42.1184111,-72.8573671
10/8/17,1042700.75,Houston,29.7589382,-95.3676974
10/8/17,105043.74,Indianapolis,39.7683331,-86.1583502
10/8/17,152742.37,Jacksonville,30.3321838,-81.655651
10/8/17,195455.06,Las Vegas,36.1662859,-115.149225
10/8/17,1711267.24,Los Angeles,34.0536834,-118.2427669
10/8/17,52865.97,Louisville,38.2542376,-85.759407
10/8/17,455831.94,Miami Ft Lauderdale,26.0917308,-80.1359398
10/8/17,2133166.39,Midsouth,NaN,NaN 
10/8/17,140968.03,Nashville,36.1622296,-86.7743531
10/8/17,328829.92,New Orleans,29.9499323,-90.0701156
10/8/17,1105462.53,New York,40.7308619,-73.9871558
10/8/17,3065336.1,Northeast,NaN,NaN 
10/8/17,267322.07,Northern New England,NaN,NaN 
10/8/17,304863.13,Orlando,28.5421097,-81.3790388
10/8/17,331169.67,Philadelphia,39.9524152,-75.1635755
10/8/17,713847.15,Phoenix Tucson,32.1706314,-110.8767957
10/8/17,84870.68,Pittsburgh,40.4416941,-79.9900861
10/8/17,1248620.9,Plains,NaN,NaN 
10/8/17,363427.67,Portland,45.5202471,-122.6741949
10/8/17,243412.06,Raleigh Greensboro,36.080299,-79.758384
10/8/17,159117.57,Richmond Norfolk,37.5675205,-77.4674126
10/8/17,87278.58,Roanoke,37.274532,-79.96020968
10/8/17,348907.43,Sacramento,38.5815719,-121.4943996
10/8/17,314828.77,San Diego,32.7174209,-117.1627714
10/8/17,780710.38,San Francisco,37.7647993,-122.4629897
10/8/17,358445.95,Seattle,47.6038321,-122.3300624
10/8/17,316112.15,South Carolina,33.6874388,-80.4363743
10/8/17,4735152.21,SouthCentral,NaN,NaN 
10/8/17,3072184.68,Southeast,NaN,NaN 
10/8/17,56315.89,Spokane,47.6579425,-117.4212265
10/8/17,127591.09,St Louis,38.6272733,-90.1978889
10/8/17,45452.47,Syracuse,43.0481221,-76.1474244
10/8/17,362523.96,Tampa,27.9477595,-82.458444
10/8/17,24397166.19,TotalUS,NaN,NaN 
10/8/17,3927688.07,West,NaN,NaN 
10/8/17,591001.79,West Texas New Mexico,26.2711968,-98.3266103
10/8/17,5229.43,Albany,42.6511674,-73.754968
10/8/17,12275.61,Atlanta,33.7490987,-84.3901849
10/8/17,67233.45,Baltimore Washington,39.2908816,-76.610759
10/8/17,1655.56,Boise,43.61656,-116.200835
10/8/17,30044.2,Boston,42.3602534,-71.0582912
10/8/17,15466.92,Buffalo Rochester,43.1519085,-77.659047
10/8/17,124505.87,California,36.7014631,-118.7559974
10/8/17,9398.69,Charlotte,35.2270869,-80.8431268
10/8/17,44054.7,Chicago,41.8755616,-87.6244212
10/8/17,8459.92,Cincinnati Dayton,39.1099604,-84.537681
10/8/17,9142.31,Columbus,39.9622601,-83.0007065
10/8/17,19807.92,Dallas Fort Worth,32.58958,-96.9697268
10/8/17,22719.75,Denver,39.7391428,-104.984696
10/8/17,18553.99,Detroit,42.3315509,-83.0466403
10/8/17,8806.63,Grand Rapids,42.9632405,-85.6678639
10/8/17,191866.1,GreatLakes,NaN,NaN 
10/8/17,25995.93,Harrisburg Scranton,41.4086874,-75.6621294
10/8/17,17346.22,Hartford Springfield,42.1184111,-72.8573671
10/8/17,23699.39,Houston,29.7589382,-95.3676974
10/8/17,8449.91,Indianapolis,39.7683331,-86.1583502
10/8/17,1841.09,Jacksonville,30.3321838,-81.655651
10/8/17,6511.51,Las Vegas,36.1662859,-115.149225
10/8/17,59194.04,Los Angeles,34.0536834,-118.2427669
10/8/17,3097.7,Louisville,38.2542376,-85.759407
10/8/17,3758.3,Miami Ft Lauderdale,26.0917308,-80.1359398
10/8/17,176218.89,Midsouth,NaN,NaN 
10/8/17,7071.72,Nashville,36.1622296,-86.7743531
10/8/17,2402.71,New Orleans,29.9499323,-90.0701156
10/8/17,67166.62,New York,40.7308619,-73.9871558
10/8/17,275572,Northeast,NaN,NaN 
10/8/17,21089.7,Northern New England,NaN,NaN 
10/8/17,4734.25,Orlando,28.5421097,-81.3790388
10/8/17,35985.8,Philadelphia,39.9524152,-75.1635755
10/8/17,11837.2,Phoenix Tucson,32.1706314,-110.8767957
10/8/17,15900.88,Pittsburgh,40.4416941,-79.9900861
10/8/17,60256.56,Plains,NaN,NaN 
10/8/17,16818.84,Portland,45.5202471,-122.6741949
10/8/17,12366.93,Raleigh Greensboro,36.080299,-79.758384
10/8/17,16660.78,Richmond Norfolk,37.5675205,-77.4674126
10/8/17,8206.5,Roanoke,37.274532,-79.96020968
10/8/17,7804.28,Sacramento,38.5815719,-121.4943996
10/8/17,13013.83,San Diego,32.7174209,-117.1627714
10/8/17,20337.21,San Francisco,37.7647993,-122.4629897
10/8/17,27717.86,Seattle,47.6038321,-122.3300624
10/8/17,14402.07,South Carolina,33.6874388,-80.4363743
10/8/17,106062.64,SouthCentral,NaN,NaN 
10/8/17,76471.6,Southeast,NaN,NaN 
10/8/17,2803.12,Spokane,47.6579425,-117.4212265
10/8/17,6086.65,St Louis,38.6272733,-90.1978889
10/8/17,7491.15,Syracuse,43.0481221,-76.1474244
10/8/17,5500.88,Tampa,27.9477595,-82.458444
10/8/17,1164140.49,TotalUS,NaN,NaN 
10/8/17,153186.84,West,NaN,NaN 
10/8/17,10964.67,West Texas New Mexico,26.2711968,-98.3266103
10/15/17,73574.89,Albany,42.6511674,-73.754968
10/15/17,406111.3,Atlanta,33.7490987,-84.3901849
10/15/17,667770.44,Baltimore Washington,39.2908816,-76.610759
10/15/17,58062.2,Boise,43.61656,-116.200835
10/15/17,418233.95,Boston,42.3602534,-71.0582912
10/15/17,86880.78,Buffalo Rochester,43.1519085,-77.659047
10/15/17,4066640.98,California,36.7014631,-118.7559974
10/15/17,175323.3,Charlotte,35.2270869,-80.8431268
10/15/17,546055.57,Chicago,41.8755616,-87.6244212
10/15/17,182274.57,Cincinnati Dayton,39.1099604,-84.537681
10/15/17,109664.86,Columbus,39.9622601,-83.0007065
10/15/17,884631.4,Dallas Fort Worth,32.58958,-96.9697268
10/15/17,537139.26,Denver,39.7391428,-104.984696
10/15/17,205378.62,Detroit,42.3315509,-83.0466403
10/15/17,94071.58,Grand Rapids,42.9632405,-85.6678639
10/15/17,2221613.58,GreatLakes,NaN,NaN 
10/15/17,205858.6,Harrisburg Scranton,41.4086874,-75.6621294
10/15/17,236604.19,Hartford Springfield,42.1184111,-72.8573671
10/15/17,1029556.13,Houston,29.7589382,-95.3676974
10/15/17,120662.74,Indianapolis,39.7683331,-86.1583502
10/15/17,137503.61,Jacksonville,30.3321838,-81.655651
10/15/17,202735.87,Las Vegas,36.1662859,-115.149225
10/15/17,1779831.36,Los Angeles,34.0536834,-118.2427669
10/15/17,60616.52,Louisville,38.2542376,-85.759407
10/15/17,472074.73,Miami Ft Lauderdale,26.0917308,-80.1359398
10/15/17,2395914.69,Midsouth,NaN,NaN 
10/15/17,161020.39,Nashville,36.1622296,-86.7743531
10/15/17,227947.46,New Orleans,29.9499323,-90.0701156
10/15/17,1176751.31,New York,40.7308619,-73.9871558
10/15/17,3251117.56,Northeast,NaN,NaN 
10/15/17,298364.19,Northern New England,NaN,NaN 
10/15/17,288581.65,Orlando,28.5421097,-81.3790388
10/15/17,368965.61,Philadelphia,39.9524152,-75.1635755
10/15/17,776108.23,Phoenix Tucson,32.1706314,-110.8767957
10/15/17,97962.05,Pittsburgh,40.4416941,-79.9900861
10/15/17,1232522.78,Plains,NaN,NaN 
10/15/17,546932.09,Portland,45.5202471,-122.6741949
10/15/17,243992.86,Raleigh Greensboro,36.080299,-79.758384
10/15/17,211342.84,Richmond Norfolk,37.5675205,-77.4674126
10/15/17,114826.68,Roanoke,37.274532,-79.96020968
10/15/17,342218.56,Sacramento,38.5815719,-121.4943996
10/15/17,322915.64,San Diego,32.7174209,-117.1627714
10/15/17,671239.19,San Francisco,37.7647993,-122.4629897
10/15/17,411343.55,Seattle,47.6038321,-122.3300624
10/15/17,275807.02,South Carolina,33.6874388,-80.4363743
10/15/17,4553170.77,SouthCentral,NaN,NaN 
10/15/17,2896732.11,Southeast,NaN,NaN 
10/15/17,63283.44,Spokane,47.6579425,-117.4212265
10/15/17,125434.52,St Louis,38.6272733,-90.1978889
10/15/17,43715.52,Syracuse,43.0481221,-76.1474244
10/15/17,328041.36,Tampa,27.9477595,-82.458444
10/15/17,25031589.09,TotalUS,NaN,NaN 
10/15/17,4413876.67,West,NaN,NaN 
10/15/17,615558.48,West Texas New Mexico,26.2711968,-98.3266103
10/15/17,4522.84,Albany,42.6511674,-73.754968
10/15/17,11405.18,Atlanta,33.7490987,-84.3901849
10/15/17,56559.22,Baltimore Washington,39.2908816,-76.610759
10/15/17,1563.12,Boise,43.61656,-116.200835
10/15/17,37877.39,Boston,42.3602534,-71.0582912
10/15/17,12929.64,Buffalo Rochester,43.1519085,-77.659047
10/15/17,115255.48,California,36.7014631,-118.7559974
10/15/17,10195.59,Charlotte,35.2270869,-80.8431268
10/15/17,42271.67,Chicago,41.8755616,-87.6244212
10/15/17,10382.51,Cincinnati Dayton,39.1099604,-84.537681
10/15/17,10715.93,Columbus,39.9622601,-83.0007065
10/15/17,21260.97,Dallas Fort Worth,32.58958,-96.9697268
10/15/17,38937.28,Denver,39.7391428,-104.984696
10/15/17,20776.71,Detroit,42.3315509,-83.0466403
10/15/17,8400.56,Grand Rapids,42.9632405,-85.6678639
10/15/17,197529.4,GreatLakes,NaN,NaN 
10/15/17,21547.51,Harrisburg Scranton,41.4086874,-75.6621294
10/15/17,16619.7,Hartford Springfield,42.1184111,-72.8573671
10/15/17,27406.16,Houston,29.7589382,-95.3676974
10/15/17,10795.73,Indianapolis,39.7683331,-86.1583502
10/15/17,1421.74,Jacksonville,30.3321838,-81.655651
10/15/17,6132.37,Las Vegas,36.1662859,-115.149225
10/15/17,57490.8,Los Angeles,34.0536834,-118.2427669
10/15/17,3665.19,Louisville,38.2542376,-85.759407
10/15/17,1100.1,Miami Ft Lauderdale,26.0917308,-80.1359398
10/15/17,174355,Midsouth,NaN,NaN 
10/15/17,7545.78,Nashville,36.1622296,-86.7743531
10/15/17,2172.93,New Orleans,29.9499323,-90.0701156
10/15/17,69241.11,New York,40.7308619,-73.9871558
10/15/17,269123.79,Northeast,NaN,NaN 
10/15/17,23800.97,Northern New England,NaN,NaN 
10/15/17,3824.55,Orlando,28.5421097,-81.3790388
10/15/17,31850.15,Philadelphia,39.9524152,-75.1635755
10/15/17,10197.11,Phoenix Tucson,32.1706314,-110.8767957
10/15/17,13004.97,Pittsburgh,40.4416941,-79.9900861
10/15/17,53711.04,Plains,NaN,NaN 
10/15/17,16796.38,Portland,45.5202471,-122.6741949
10/15/17,13272,Raleigh Greensboro,36.080299,-79.758384
10/15/17,15559.82,Richmond Norfolk,37.5675205,-77.4674126
10/15/17,10752.98,Roanoke,37.274532,-79.96020968
10/15/17,6689.14,Sacramento,38.5815719,-121.4943996
10/15/17,11472.41,San Diego,32.7174209,-117.1627714
10/15/17,19027.31,San Francisco,37.7647993,-122.4629897
10/15/17,25512.65,Seattle,47.6038321,-122.3300624
10/15/17,15150.22,South Carolina,33.6874388,-80.4363743
10/15/17,115437.92,SouthCentral,NaN,NaN 
10/15/17,72393.25,Southeast,NaN,NaN 
10/15/17,2819.91,Spokane,47.6579425,-117.4212265
10/15/17,7426.84,St Louis,38.6272733,-90.1978889
10/15/17,5963.47,Syracuse,43.0481221,-76.1474244
10/15/17,3288.85,Tampa,27.9477595,-82.458444
10/15/17,1172057.19,TotalUS,NaN,NaN 
10/15/17,174251.28,West,NaN,NaN 
10/15/17,9575.81,West Texas New Mexico,26.2711968,-98.3266103
10/22/17,69704.09,Albany,42.6511674,-73.754968
10/22/17,406008.95,Atlanta,33.7490987,-84.3901849
10/22/17,672066.53,Baltimore Washington,39.2908816,-76.610759
10/22/17,83842.86,Boise,43.61656,-116.200835
10/22/17,435243.72,Boston,42.3602534,-71.0582912
10/22/17,90910.72,Buffalo Rochester,43.1519085,-77.659047
10/22/17,4420877.4,California,36.7014631,-118.7559974
10/22/17,168237.31,Charlotte,35.2270869,-80.8431268
10/22/17,519814.03,Chicago,41.8755616,-87.6244212
10/22/17,181203.19,Cincinnati Dayton,39.1099604,-84.537681
10/22/17,111491.11,Columbus,39.9622601,-83.0007065
10/22/17,1037930.19,Dallas Fort Worth,32.58958,-96.9697268
10/22/17,638993.72,Denver,39.7391428,-104.984696
10/22/17,230384.71,Detroit,42.3315509,-83.0466403
10/22/17,97132.42,Grand Rapids,42.9632405,-85.6678639
10/22/17,2247856.71,GreatLakes,NaN,NaN 
10/22/17,206115.08,Harrisburg Scranton,41.4086874,-75.6621294
10/22/17,244786.18,Hartford Springfield,42.1184111,-72.8573671
10/22/17,1008358.03,Houston,29.7589382,-95.3676974
10/22/17,125746.37,Indianapolis,39.7683331,-86.1583502
10/22/17,152418.64,Jacksonville,30.3321838,-81.655651
10/22/17,204094.51,Las Vegas,36.1662859,-115.149225
10/22/17,1968638.86,Los Angeles,34.0536834,-118.2427669
10/22/17,62179.04,Louisville,38.2542376,-85.759407
10/22/17,558315.26,Miami Ft Lauderdale,26.0917308,-80.1359398
10/22/17,2380544.44,Midsouth,NaN,NaN 
10/22/17,167135.85,Nashville,36.1622296,-86.7743531
10/22/17,269443.25,New Orleans,29.9499323,-90.0701156
10/22/17,1253047.6,New York,40.7308619,-73.9871558
10/22/17,3380058.07,Northeast,NaN,NaN 
10/22/17,300976.46,Northern New England,NaN,NaN 
10/22/17,328326.17,Orlando,28.5421097,-81.3790388
10/22/17,376196.84,Philadelphia,39.9524152,-75.1635755
10/22/17,809603.25,Phoenix Tucson,32.1706314,-110.8767957
10/22/17,99922.23,Pittsburgh,40.4416941,-79.9900861
10/22/17,1455487.08,Plains,NaN,NaN 
10/22/17,511400.66,Portland,45.5202471,-122.6741949
10/22/17,229001.29,Raleigh Greensboro,36.080299,-79.758384
10/22/17,206044.77,Richmond Norfolk,37.5675205,-77.4674126
10/22/17,115432.53,Roanoke,37.274532,-79.96020968
10/22/17,337225.47,Sacramento,38.5815719,-121.4943996
10/22/17,343882.42,San Diego,32.7174209,-117.1627714
10/22/17,768374.15,San Francisco,37.7647993,-122.4629897
10/22/17,468703.71,Seattle,47.6038321,-122.3300624
10/22/17,275350.6,South Carolina,33.6874388,-80.4363743
10/22/17,4919102.69,SouthCentral,NaN,NaN 
10/22/17,3133906.68,Southeast,NaN,NaN 
10/22/17,77451.36,Spokane,47.6579425,-117.4212265
10/22/17,120265.74,St Louis,38.6272733,-90.1978889
10/22/17,44004.03,Syracuse,43.0481221,-76.1474244
10/22/17,366454.43,Tampa,27.9477595,-82.458444
10/22/17,26706971.51,TotalUS,NaN,NaN 
10/22/17,4769138.17,West,NaN,NaN 
10/22/17,673664.68,West Texas New Mexico,26.2711968,-98.3266103
10/22/17,4337.67,Albany,42.6511674,-73.754968
10/22/17,14351.98,Atlanta,33.7490987,-84.3901849
10/22/17,47486.93,Baltimore Washington,39.2908816,-76.610759
10/22/17,1631.8,Boise,43.61656,-116.200835
10/22/17,34913.38,Boston,42.3602534,-71.0582912
10/22/17,10115.95,Buffalo Rochester,43.1519085,-77.659047
10/22/17,132184.44,California,36.7014631,-118.7559974
10/22/17,11569.34,Charlotte,35.2270869,-80.8431268
10/22/17,33775.92,Chicago,41.8755616,-87.6244212
10/22/17,14482.57,Cincinnati Dayton,39.1099604,-84.537681
10/22/17,12206.22,Columbus,39.9622601,-83.0007065
10/22/17,19214.84,Dallas Fort Worth,32.58958,-96.9697268
10/22/17,27024.28,Denver,39.7391428,-104.984696
10/22/17,21512.97,Detroit,42.3315509,-83.0466403
10/22/17,9171.48,Grand Rapids,42.9632405,-85.6678639
10/22/17,190579.53,GreatLakes,NaN,NaN 
10/22/17,21532.06,Harrisburg Scranton,41.4086874,-75.6621294
10/22/17,21441.78,Hartford Springfield,42.1184111,-72.8573671
10/22/17,23190.15,Houston,29.7589382,-95.3676974
10/22/17,9007.77,Indianapolis,39.7683331,-86.1583502
10/22/17,2596.43,Jacksonville,30.3321838,-81.655651
10/22/17,7131.28,Las Vegas,36.1662859,-115.149225
10/22/17,68637.55,Los Angeles,34.0536834,-118.2427669
10/22/17,4195.97,Louisville,38.2542376,-85.759407
10/22/17,4842.31,Miami Ft Lauderdale,26.0917308,-80.1359398
10/22/17,168429.18,Midsouth,NaN,NaN 
10/22/17,8715.84,Nashville,36.1622296,-86.7743531
10/22/17,3456.59,New Orleans,29.9499323,-90.0701156
10/22/17,70272.82,New York,40.7308619,-73.9871558
10/22/17,264208.2,Northeast,NaN,NaN 
10/22/17,22671.89,Northern New England,NaN,NaN 
10/22/17,7965.85,Orlando,28.5421097,-81.3790388
10/22/17,32004.79,Philadelphia,39.9524152,-75.1635755
10/22/17,10952.31,Phoenix Tucson,32.1706314,-110.8767957
10/22/17,11539.28,Pittsburgh,40.4416941,-79.9900861
10/22/17,56614.23,Plains,NaN,NaN 
10/22/17,15825.16,Portland,45.5202471,-122.6741949
10/22/17,15322.27,Raleigh Greensboro,36.080299,-79.758384
10/22/17,12275.26,Richmond Norfolk,37.5675205,-77.4674126
10/22/17,10892.04,Roanoke,37.274532,-79.96020968
10/22/17,8059.52,Sacramento,38.5815719,-121.4943996
10/22/17,13012.35,San Diego,32.7174209,-117.1627714
10/22/17,18852.58,San Francisco,37.7647993,-122.4629897
10/22/17,29230.93,Seattle,47.6038321,-122.3300624
10/22/17,15014.96,South Carolina,33.6874388,-80.4363743
10/22/17,109427.04,SouthCentral,NaN,NaN 
10/22/17,90426.45,Southeast,NaN,NaN 
10/22/17,3627.68,Spokane,47.6579425,-117.4212265
10/22/17,6578.62,St Louis,38.6272733,-90.1978889
10/22/17,5189.51,Syracuse,43.0481221,-76.1474244
10/22/17,6399.75,Tampa,27.9477595,-82.458444
10/22/17,1180823.79,TotalUS,NaN,NaN 
10/22/17,168954.65,West,NaN,NaN 
10/22/17,15424.38,West Texas New Mexico,26.2711968,-98.3266103
10/29/17,69432.23,Albany,42.6511674,-73.754968
10/29/17,493921.1,Atlanta,33.7490987,-84.3901849
10/29/17,682236.82,Baltimore Washington,39.2908816,-76.610759
10/29/17,68520.83,Boise,43.61656,-116.200835
10/29/17,465106.32,Boston,42.3602534,-71.0582912
10/29/17,121815.11,Buffalo Rochester,43.1519085,-77.659047
